title,description,url,author,image,published,normalized_url,source_label,category
"Raspberry Pi Announces New $90 Computer in a Keyboard, Plus Raspberry Pi Monitor","Named the Raspberry Pi 500, this successor to the Raspberry Pi 400 is as powerful as the current flagship Raspberry Pi, the Raspberry Pi 5.
The Raspberry Pi 500 is the easiest way to get started with a Raspberry Pi as it’s not as intimidating as the Raspberry Pi 5.
The Raspberry Pi 500 draws inspiration from the not-for-profit Raspberry Pi Foundation’s roots.
The Raspberry Pi 500 comes with a 32GB SD card preloaded with Raspberry Pi OS, a Debian-based Linux distribution.
In other news, Raspberry Pi has announced another brand-new product: the Raspberry Pi Monitor.",https://techcrunch.com/2024/12/09/its-a-raspberry-pi-5-in-a-keyboard-and-its-called-the-raspberry-pi-500/,m463,,,https://techcrunch.com/2024/12/09/its-a-raspberry-pi-5-in-a-keyboard-and-its-called-the-raspberry-pi-500/,techcrunch.com,TECH
NASA believes it understands why Ingenuity crashed on Mars,"Eleven months after the Ingenuity helicopter made its final flight on Mars, engineers and scientists at NASA and a private company that helped build the flying vehicle said they have identified what probably caused it to crash on the surface of Mars.
Ingenuity carried no black box on board, so investigators have had to piece together their findings from limited data and imagery.
The helicopter’s navigation system tracked visual features on the surface using a downward-looking camera.
During its initial flights, Ingenuity was able to discern pebbles and other features to determine its position.
But nearly three years later, Ingenuity was flying in a region of Jezero Crater filled with steep, relatively featureless sand ripples.",https://arstechnica.com/space/2024/12/nasa-believes-it-understands-why-ingenuity-crashed-on-mars/,thunderbong,,,https://arstechnica.com/space/2024/12/nasa-believes-it-understands-why-ingenuity-crashed-on-mars/,arstechnica.com,TECH
Gukesh becomes the youngest chess world champion in history,"Eng Chin AnLichess is providing a live stream for every day of the world championship.
Photo: Eng Chin AnDing then proceeded to develop his dark-squared bishop while also gaining a tempo on Black’s dark-squared bishop.
With Gukesh’s bishop making it way to d4 once more, Gukesh’s central control looked quite powerful and ensured that he would never be significantly worse.
Photo: Eng Chin AnGukesh's childhood dream of becoming the world champion has been fulfilled!
GM Gukesh D:Firstly I would like to say a few words about my opponent.",https://lichess.org/@/Lichess/blog/wcc-2024-round-14-gukesh-becomes-the-youngest-world-champion-in-history/cDggdNZw,alexmolas,,,https://lichess.org/@/Lichess/blog/wcc-2024-round-14-gukesh-becomes-the-youngest-world-champion-in-history/cDggdNZw,lichess.org,TECH
What every systems programmer should know about concurrency (2020) [pdf],,https://assets.bitbashing.io/papers/concurrency-primer.pdf,ibobev,,,https://assets.bitbashing.io/papers/concurrency-primer.pdf,assets.bitbashing.io,TECH
0x01 – Killing Windows Kernel Mitigations,"In the last post you should have obtained a solid understanding of the basics of Windows Kernel Exploitation.
We will now be jumping off the deep end and exploiting Windows 10 (x64) and Windows 11 (x64).
If I understand correctly this is the latest version of Windows 11 which was released October 1st, 2024.
Here we search for gadgets within ntoskrnl.exe since this is the primary kernel file for the Windows OS.
Let’s write the C equivalent to this:/* wetw0rk */ #include <stdio.h> #include <stdint.h> int64_t MiGetPteAddress ( int64_t rcx) { int64_t rax = 0x00 ; rcx = rcx >> 9 ; rax = 0x7FFFFFFFF8 ; rcx = rcx & rax; rax = 0x0FFFFF08000000000 ; rax = rax + rcx; return rax; } int main () { printf ( ""PTE Located @{ 0x%llx }"" , MiGetPteAddress ( 0x00000220c16d0000 )); }If we compile this we see it gives us the the address of the PTE.",https://wetw0rk.github.io/posts/0x01-killing-windows-kernel-mitigations/,neilwillgettoit,,,https://wetw0rk.github.io/posts/0x01-killing-windows-kernel-mitigations/,wetw0rk.github.io,TECH
Engineering tunable catch bonds with DNA,"In contrast, the jaw is more likely to open at F > F c , effectively creating a force-dependent bias towards the weak and strong pathways around F c (Fig.
a Schematic of a two-state mechanism that allows the DNA construct to dissociate via two pathways directed by force above or below a crossover force (F c ).
e Slip bonds are characterized by a unimodal rupture force probability density function (PDF) at a specific loading rate.
Here, the high rupture force population (red) corresponds to high-force slip behaviour and the low rupture force population (green) arises from the catch behaviour.
In the weak pathway (F < F c ), the hook unzips first, leaving a low rupture force signature characteristic of DNA unzipping (Fig.",https://www.nature.com/articles/s41467-024-52749-w,PaulHoule,,,https://nature.com/articles/s41467-024-52749-w,nature.com,TECH
Surfer: Open-Source Personal Data Warehouse,"Surfer Protocol: An open-source framework for exporting and building applications off of your personal data⚠️ Looking for the Surfer Desktop App or the Surfer Python SDK?
Desktop App: Surfer Desktop AppSDK: Surfer Python SDKDemo (click to view)What is Surfer Protocol?
Surfer Protocol is an open-source framework for exporting and building applications off of your personal data.
Your personal data is siloed across many platforms and apps.
The Python SDK is used for building applications off of your personal data.",https://github.com/Surfer-Org/Protocol,slalani304,,,https://github.com/Surfer-Org/Protocol,github.com,TECH
An Open Source Content Management System on Golang,"Powerful Golang-Based Admin Panel + TailwindCSS TemplatesExperience the perfect combination of a robust Golang-based admin panel and the elegance of TailwindCSS.
Manage your content effortlessly with advanced tools while starting your journey with beautifully designed, ready-to-use templates.",https://spurtcms.com/,geordee,,,https://spurtcms.com/,spurtcms.com,TECH
Clio: A system for privacy-preserving insights into real-world AI use,"Clio is an automated analysis tool that enables privacy-preserving analysis of real-world language model use.
How Clio works: Privacy-preserving analysis at scaleTraditional, top-down safety approaches (such as evaluations and red teaming) rely on knowing what to look for in advance.
How people use Claude: Insights from ClioUsing Clio, we've been able to glean high-level insights into how people use claude.ai in practice.
Claude usage varies by languageClaude usage varies considerably across languages, reflecting varying cultural contexts and needs.
By enabling privacy-preserving analysis of real-world AI usage, we can better understand how these systems are actually used.",https://www.anthropic.com/research/clio,simonw,,,https://anthropic.com/research/clio,anthropic.com,AI
Bit-permuting 16 u32s at once with AVX-512,,http://bitmath.blogspot.com/2024/12/bit-permuting-16-u32s-at-once-with-avx.html,dist1ll,,,http://bitmath.blogspot.com/2024/12/bit-permuting-16-u32s-at-once-with-avx.html,bitmath.blogspot.com,TECH
Populating env vars using 1Password,"echo ""=========================================="" echo "" ${COLOR_RESET} "" npm run build:certs npm install echo if [ !
-f .env.local ] ; then echo "" ${COLOR_BLUE} .env.local not found.
${COLOR_RESET} "" touch .env.local echo "" ${COLOR_BLUE} .env.local has been created.
[] | ""\(.key)=\(.value)""' > .env.local echo "" ${COLOR_BLUE} "" echo ""=========================================="" echo "" Setup complete! ""
🚀 "" echo ""=========================================="" echo "" ${COLOR_RESET} ""We set my site's accent color as COLOR_BLUE and set a COLOR_RESET .",https://coryd.dev/posts/2024/populating-env-vars-using-1password.html,cdme,,,https://coryd.dev/posts/2024/populating-env-vars-using-1password.html,coryd.dev,TECH
